object_id,env_id,env_type,env_active,region,data_category,size_mb,object_age_days,access_count_30d,last_access_days_ago,restore_events_90d,retention_policy,retention_days,retention_expiry_days_left,legal_hold,current_storage_class,recommended_storage_class,current_monthly_cost_usd,recommended_monthly_cost_usd,high_impact_action
682c6538-5597-44bc-8acd-c7319bc1b49a,env-0162,staging,False,ap-southeast-1,temp_cache,142.21,56,2,29,0,90d,90,34,False,HOT,COOL,0.003194,0.001736,False
d03bfc60-d2d5-4dcd-bda4-e3ecd2cd06df,env-0257,qa,False,ap-southeast-1,db_snapshot,8.57,206,0,174,0,365d,365,159,False,COOL,COLD,0.000105,3.3e-05,False
10de95b7-5419-44b5-9f32-f4ec23ea4446,env-0352,dev,True,ap-southeast-1,build_log,27.41,5,10,3,0,90d,90,85,False,HOT,HOT,0.000616,0.000616,False
79835326-9611-46b0-9b26-b86cbf266120,env-0143,qa,True,ap-south-1,source_artifact,6.42,17,11,16,0,30d,30,13,False,ARCHIVE,HOT,6e-06,0.000144,False
4b15f59c-d4f8-4747-ae97-67ab1dc183fb,env-0294,demo,False,ap-southeast-1,ml_model_checkpoint,30.63,89,0,89,0,365d,365,276,False,ARCHIVE,COLD,3e-05,0.00012,False
19d11f25-25d6-4b48-9c73-d44b7c1b8f03,env-0120,dev,True,ap-south-1,test_report,4.43,16,8,16,0,none,0,-1,False,HOT,HOT,9.9e-05,9.9e-05,False
50b90ea2-b36b-4b80-becc-54a25db7865e,env-0019,staging,False,us-east-1,build_log,1.58,4,15,4,0,30d,30,26,False,ARCHIVE,HOT,2e-06,3.5e-05,False
12e21771-fa53-4f0f-a579-25a983889393,env-0394,sandbox,False,eu-west-1,config_backup,88.98,121,0,121,0,365d,365,244,False,COLD,COLD,0.000348,0.000348,False
cab44bae-8459-41cb-9b15-d0590862a51b,env-0279,qa,False,eu-west-1,build_log,25.71,35,5,27,0,30d,30,-5,False,COLD,DELETE_ELIGIBLE,0.0001,0.0001,True
79a5d37a-dc59-4931-9a09-ee8b76137d4b,env-0364,sandbox,False,us-east-1,build_log,14.36,34,2,7,0,none,0,-1,False,ARCHIVE,HOT,1.4e-05,0.000323,False
cc424d4b-610b-46ac-a285-ea66b215e9f3,env-0112,dev,False,us-east-1,source_artifact,8.24,11,8,11,0,none,0,-1,False,HOT,HOT,0.000185,0.000185,False
864a67e6-565a-4aa5-a135-89f18385cea8,env-0283,qa,False,ap-southeast-1,source_artifact,6.36,24,4,24,0,30d,30,6,False,COOL,COOL,7.8e-05,7.8e-05,False
562e8352-3fa3-43df-9edf-814edc8c62a6,env-0047,staging,False,us-east-1,build_log,12.63,18,6,2,0,30d,30,12,False,HOT,HOT,0.000284,0.000284,False
9fb7ccc5-c97f-440c-83d8-ca229330a357,env-0009,sandbox,True,ap-south-1,container_image,45.84,1,16,1,0,30d,30,29,False,HOT,HOT,0.00103,0.00103,False
8dfe7349-d615-4da7-bf41-07c1790b08e2,env-0010,ci-build,True,us-east-1,container_image,199.77,11,8,7,0,90d,90,79,False,HOT,HOT,0.004487,0.004487,False
15a67012-ee82-40f2-9070-c7db2f2f660e,env-0109,dev,False,us-east-1,ml_model_checkpoint,7.34,274,0,274,0,365d,365,91,False,HOT,ARCHIVE,0.000165,7e-06,False
b5fedb4f-35a3-4a8f-ae89-b3f601690d82,env-0207,ci-build,False,ap-south-1,config_backup,48.12,155,0,155,0,180d,180,25,False,HOT,COLD,0.001081,0.000188,False
11f14777-04ea-4f28-ac38-ebf688aa0531,env-0284,sandbox,False,us-east-1,config_backup,2.32,92,0,92,0,180d,180,88,False,COOL,COLD,2.8e-05,9e-06,False
db3eb6b8-84f2-49f5-93f5-ffb6c1fb1c21,env-0331,sandbox,False,eu-west-1,temp_cache,23.35,42,0,42,0,30d,30,-12,False,COLD,DELETE_ELIGIBLE,9.1e-05,9.1e-05,True
127c7d72-1858-483b-8e9c-807e3d1809c3,env-0022,sandbox,False,ap-southeast-1,test_report,518.47,38,1,16,0,30d,30,-8,False,HOT,DELETE_ELIGIBLE,0.011645,0.011645,True
29a2da0d-133b-4c36-b242-7bdea34b49f3,env-0229,staging,False,us-east-1,test_report,8.51,54,1,8,0,30d,30,-24,False,ARCHIVE,DELETE_ELIGIBLE,8e-06,8e-06,True
2594913b-8429-4654-a66a-1155940b943a,env-0331,demo,False,ap-south-1,source_artifact,66.36,91,0,91,0,90d,90,-1,False,HOT,DELETE_ELIGIBLE,0.001491,0.001491,True
e0c004de-cf0c-4bf7-9fed-b585b238a0e8,env-0039,dev,False,eu-west-1,source_artifact,37.84,11,7,11,0,90d,90,79,False,HOT,HOT,0.00085,0.00085,False
445690d6-5c96-4f29-9f83-2c5f6a13ebb3,env-0145,staging,False,eu-west-1,test_report,45.52,49,0,49,0,90d,90,41,False,COOL,COLD,0.000556,0.000178,False
6fbdeb73-d658-41ab-bd64-306d2e4082aa,env-0075,qa,True,ap-southeast-1,build_log,17.85,46,2,8,0,90d,90,44,False,COLD,COOL,7e-05,0.000218,False
2f7c0ca5-0ce8-4df3-8eb9-348d2bc0bb40,env-0383,dev,False,ap-southeast-1,ml_model_checkpoint,6.27,216,0,109,1,90d,90,-126,False,ARCHIVE,DELETE_ELIGIBLE,6e-06,6e-06,True
5d7fc8ea-1696-4843-99bf-c10fae12ad2c,env-0092,ci-build,True,us-east-1,build_log,24.44,27,1,23,0,none,0,-1,False,COOL,COOL,0.000298,0.000298,False
f2b6a19c-dc01-412c-88be-d5a5329ccad4,env-0232,dev,False,ap-south-1,source_artifact,12.97,24,4,4,0,90d,90,66,False,ARCHIVE,HOT,1.3e-05,0.000291,False
817bff23-0fb5-48e0-a52a-6cfc128a20e8,env-0393,ci-build,True,ap-southeast-1,build_log,18.36,25,9,10,0,none,0,-1,False,HOT,HOT,0.000412,0.000412,False
3c6385a7-1b58-4ebe-b289-16fdbeece2e9,env-0036,dev,True,eu-west-1,container_image,6.02,21,9,21,0,90d,90,69,False,HOT,HOT,0.000135,0.000135,False
f0a5a8ba-e3d3-4c8b-960e-9bffb5415a43,env-0118,dev,False,us-east-1,container_image,21.23,16,9,5,0,none,0,-1,False,HOT,HOT,0.000477,0.000477,False
8acf6083-4168-429d-87b2-1cfff9c6e698,env-0363,staging,False,ap-south-1,build_log,29.02,73,1,9,0,30d,30,-43,False,COOL,DELETE_ELIGIBLE,0.000354,0.000354,True
2e6c2ca0-8a26-4db2-9591-66640e97013f,env-0115,dev,False,ap-southeast-1,ml_model_checkpoint,70.31,242,0,221,0,180d,180,-62,False,ARCHIVE,DELETE_ELIGIBLE,6.8e-05,6.8e-05,True
a36139d1-4fad-4392-847d-90edd647fce0,env-0306,staging,True,eu-west-1,source_artifact,47.35,13,7,11,0,none,0,-1,False,HOT,HOT,0.001064,0.001064,False
91c7b783-eee9-4c5e-b12c-73bf25211ab2,env-0170,dev,True,ap-south-1,build_log,87.25,30,3,13,0,none,0,-1,False,COLD,COOL,0.000341,0.001065,False
699b7990-a54b-4272-898b-b230f8c6c65d,env-0328,staging,False,ap-south-1,temp_cache,41.48,7,10,7,0,30d,30,23,False,COOL,HOT,0.000506,0.000932,False
a0012c53-b3db-4812-809b-4ab332c8f315,env-0124,sandbox,True,us-east-1,build_log,54.63,7,10,7,0,none,0,-1,False,HOT,HOT,0.001227,0.001227,False
22cf1f0d-2c0f-4fa6-afce-01cd2a88c18d,env-0284,ci-build,True,ap-south-1,container_image,219.38,8,5,8,0,90d,90,82,False,HOT,HOT,0.004927,0.004927,False
4119d964-7528-4f9b-9830-35ec2f47b203,env-0117,staging,False,ap-southeast-1,db_snapshot,29.53,126,0,126,0,180d,180,54,False,HOT,COLD,0.000663,0.000115,False
0c1c9b60-0477-4471-b497-b4e078e4fe9f,env-0058,ci-build,True,us-east-1,source_artifact,45.68,3,14,3,0,none,0,-1,False,HOT,HOT,0.001026,0.001026,False
ef2e27f8-4947-415f-b6f9-2f89bcd111ad,env-0145,staging,False,ap-south-1,config_backup,4.48,159,0,111,0,180d,180,21,False,HOT,COLD,0.000101,1.8e-05,False
e44eef30-e3f1-4298-bb00-56b8eee648ee,env-0031,dev,False,ap-southeast-1,build_log,3.66,45,3,13,0,30d,30,-15,False,HOT,DELETE_ELIGIBLE,8.2e-05,8.2e-05,True
85be53e3-d492-45e9-9751-df47a175edb0,env-0159,dev,False,us-east-1,db_snapshot,6.73,113,0,113,0,365d,365,252,False,HOT,COLD,0.000151,2.6e-05,False
a16cc3e4-d6e2-4d5c-8de1-3e0cc2ab0a78,env-0284,sandbox,True,ap-southeast-1,temp_cache,138.38,53,2,18,0,30d,30,-23,False,HOT,DELETE_ELIGIBLE,0.003108,0.003108,True
2603a8f4-7d28-4471-905d-7f381110c3f5,env-0355,qa,False,us-east-1,build_log,46.74,27,2,3,0,none,0,-1,False,HOT,HOT,0.00105,0.00105,False
82643246-e397-4c76-a871-55a125e75481,env-0284,sandbox,True,ap-southeast-1,test_report,8.05,39,1,18,0,none,0,-1,False,COLD,COOL,3.1e-05,9.8e-05,False
ac81e23c-03fd-4288-b0b3-2867d84a2875,env-0172,dev,True,ap-south-1,temp_cache,1.7,23,3,4,0,none,0,-1,False,COLD,HOT,7e-06,3.8e-05,False
3d0013d9-b072-4874-9a30-cbfbbc06f166,env-0366,ci-build,False,eu-west-1,temp_cache,175.94,173,1,28,0,none,0,-1,False,COLD,COOL,0.000687,0.002148,False
5d1a943b-13d4-4a5c-ac16-50e8bd09cb45,env-0333,dev,False,ap-south-1,ml_model_checkpoint,23.53,188,0,188,0,180d,180,-8,False,COOL,DELETE_ELIGIBLE,0.000287,0.000287,True
8102eb72-ef77-4149-ba24-4741bfcd1146,env-0389,staging,False,ap-south-1,build_log,1.0,71,0,71,0,90d,90,19,False,COLD,COLD,4e-06,4e-06,False
93502032-de56-4f97-a315-d73b8e5f9cd9,env-0070,qa,True,eu-west-1,temp_cache,11.51,8,12,8,0,30d,30,22,False,HOT,HOT,0.000259,0.000259,False
5197d1ac-b807-4a20-bd64-f7eb7079cbe8,env-0262,dev,False,us-east-1,build_log,95.34,89,0,89,0,none,0,-1,False,HOT,COLD,0.002141,0.000372,False
1da58ef0-1a8c-4681-a6c8-af40cff44a40,env-0345,dev,True,ap-south-1,build_log,33.38,11,9,11,0,30d,30,19,False,HOT,HOT,0.00075,0.00075,False
17f53cee-c09d-42d2-92c9-979b45e2e1e6,env-0267,qa,False,us-east-1,source_artifact,13.07,55,0,55,0,30d,30,-25,False,HOT,DELETE_ELIGIBLE,0.000294,0.000294,True
fc3aeac5-5c65-40d6-9e2e-c52d0201ebee,env-0081,sandbox,True,ap-southeast-1,temp_cache,8.46,8,10,8,0,30d,30,22,False,COLD,HOT,3.3e-05,0.00019,False
f93ad1d3-95d6-43c9-8305-b9ead2881964,env-0281,staging,True,ap-south-1,temp_cache,9.04,16,7,5,0,90d,90,74,False,HOT,HOT,0.000203,0.000203,False
ffc49db6-189a-4243-a8c1-d323a88622e7,env-0065,dev,False,eu-west-1,build_log,15.31,30,4,17,0,30d,30,0,False,COLD,COOL,6e-05,0.000187,False
946f54bc-b50e-45c7-bfca-53ca8d1b8f0b,env-0258,dev,False,ap-southeast-1,db_snapshot,13.12,186,0,186,0,180d,180,-6,False,COOL,DELETE_ELIGIBLE,0.00016,0.00016,True
a86a608a-72da-4464-817f-41355d93f7fb,env-0250,ci-build,True,eu-west-1,build_log,32.85,51,1,12,0,none,0,-1,False,COLD,COOL,0.000128,0.000401,False
9c662362-7a92-4873-9405-1a119461962c,env-0016,dev,True,us-east-1,source_artifact,7.61,18,6,16,0,30d,30,12,False,COLD,HOT,3e-05,0.000171,False
1839bd6f-d715-427a-a231-cc7c93be8809,env-0274,staging,False,ap-southeast-1,config_backup,218.75,87,0,72,0,365d,365,278,False,HOT,COLD,0.004913,0.000854,False
1b78864f-a85b-4fa3-96ad-1c35777d1e5b,env-0036,staging,True,eu-west-1,ml_model_checkpoint,37.36,166,0,85,0,180d,180,14,False,HOT,COLD,0.000839,0.000146,False
4942736c-b38e-4116-bb69-d56b212643e4,env-0230,sandbox,False,ap-south-1,ml_model_checkpoint,32.88,132,0,132,0,180d,180,48,False,COOL,COLD,0.000401,0.000128,False
8f489de2-8a62-414b-9573-b8add90ce2a8,env-0064,dev,False,eu-west-1,ml_model_checkpoint,4.74,83,0,55,1,180d,180,97,False,HOT,COLD,0.000106,1.9e-05,False
470d9060-ebb3-4a4c-9840-4ac8e5c0023e,env-0255,staging,False,eu-west-1,ml_model_checkpoint,3.04,59,2,19,0,180d,180,121,False,HOT,COOL,6.8e-05,3.7e-05,False
09923b08-41d3-4329-8881-23250553caea,env-0310,dev,True,eu-west-1,source_artifact,230.64,8,9,8,0,none,0,-1,False,HOT,HOT,0.00518,0.00518,False
2d2b45cb-433d-4048-8d3a-80938b34bf57,env-0320,sandbox,False,ap-south-1,build_log,35.57,51,1,9,0,30d,30,-21,False,HOT,DELETE_ELIGIBLE,0.000799,0.000799,True
acae5e45-231c-4fea-9c58-dc11982208e4,env-0173,qa,False,ap-southeast-1,source_artifact,23.61,46,0,46,0,30d,30,-16,False,HOT,DELETE_ELIGIBLE,0.00053,0.00053,True
449ceeae-dfaa-46de-8ad2-30ad370f0a47,env-0285,dev,True,ap-south-1,db_snapshot,234.92,90,0,90,0,365d,365,275,False,HOT,COLD,0.005277,0.000918,False
893b3919-33e0-4683-a9d5-94e0e9b5ea45,env-0308,qa,False,eu-west-1,config_backup,86.72,192,0,47,0,365d,365,173,False,HOT,COLD,0.001948,0.000339,False
340c945f-b355-427f-ac6d-81204c808ffd,env-0373,staging,True,ap-south-1,config_backup,89.39,176,0,176,0,180d,180,4,False,COLD,COLD,0.000349,0.000349,False
63f3441a-254a-47d4-841d-5905614de424,env-0019,dev,False,eu-west-1,source_artifact,8.76,20,2,16,0,none,0,-1,False,HOT,COOL,0.000197,0.000107,False
54aa521f-127f-459c-82a4-df79e97e1332,env-0188,ci-build,False,ap-southeast-1,db_snapshot,21.88,206,0,206,0,7y_compliance,2555,2349,False,HOT,ARCHIVE,0.000491,2.1e-05,True
8cf28939-0aa2-4e9c-b0f7-6f9fcd702d3f,env-0130,dev,True,ap-southeast-1,build_log,4.01,12,10,9,0,30d,30,18,False,HOT,HOT,9e-05,9e-05,False
de5e6a1c-2077-4aca-a2f6-8ec014b4a4b9,env-0185,ci-build,False,us-east-1,config_backup,12.08,84,0,84,0,180d,180,96,False,ARCHIVE,COLD,1.2e-05,4.7e-05,False
aee96f46-f3c6-43aa-bf76-37980525fbfe,env-0007,dev,True,us-east-1,source_artifact,48.58,12,4,12,0,90d,90,78,False,ARCHIVE,COOL,4.7e-05,0.000593,False
17304876-814f-43fc-a37e-91ff7f9226ff,env-0169,ci-build,True,ap-southeast-1,test_report,1.28,50,3,6,0,none,0,-1,False,COLD,HOT,5e-06,2.9e-05,False
1dc093c2-3dde-435c-ab08-49191b241461,env-0342,dev,True,us-east-1,source_artifact,67.21,97,0,54,0,180d,180,83,False,HOT,COLD,0.00151,0.000263,False
b6e38481-aa20-4621-8aac-6f5688d1dc0b,env-0362,ci-build,False,eu-west-1,ml_model_checkpoint,21.41,144,0,55,0,365d,365,221,False,HOT,COLD,0.000481,8.4e-05,False
1b21c54b-a02b-4a8d-bfc7-b387ea3dc71f,env-0120,staging,False,ap-south-1,container_image,19.95,71,1,6,0,90d,90,19,False,HOT,HOT,0.000448,0.000448,False
8f75a2bf-06fa-48a3-9f28-d3ef170c5135,env-0012,ci-build,False,us-east-1,temp_cache,23.87,99,0,99,0,none,0,-1,False,COLD,COLD,9.3e-05,9.3e-05,False
de4b7aa3-f991-4c68-b7e3-ad0bcdebff9d,env-0227,ci-build,True,ap-south-1,temp_cache,18.29,12,11,4,0,none,0,-1,False,HOT,HOT,0.000411,0.000411,False
2200aec9-0e15-4ad9-a852-4e8c2c91e49d,env-0010,dev,True,ap-south-1,source_artifact,56.38,47,1,0,0,none,0,-1,False,HOT,HOT,0.001266,0.001266,False
6779ee51-a4c5-4826-937e-9a1377348af2,env-0324,sandbox,True,ap-southeast-1,source_artifact,6.83,22,7,4,0,none,0,-1,False,HOT,HOT,0.000153,0.000153,False
883fd811-9147-488b-a896-01e3b2c091e2,env-0157,sandbox,True,ap-south-1,test_report,26.53,15,5,6,0,30d,30,15,False,HOT,HOT,0.000596,0.000596,False
7bdfcdd7-d9d9-4a6f-b5e0-efec4204deef,env-0170,dev,True,ap-south-1,config_backup,31.46,230,0,98,0,7y_compliance,2555,2325,False,COOL,COLD,0.000384,0.000123,True
6b714ca8-97ce-4b01-aab6-76114fecd52e,env-0279,ci-build,True,eu-west-1,source_artifact,3.38,17,5,17,0,none,0,-1,False,ARCHIVE,HOT,3e-06,7.6e-05,False
8191620b-b840-454a-85f2-426be1acab7c,env-0265,dev,False,ap-south-1,db_snapshot,2.93,154,0,93,0,7y_compliance,2555,2401,False,HOT,COLD,6.6e-05,1.1e-05,True
3085f7b3-209d-4dd2-b79f-43b4ab0f241c,env-0263,dev,True,ap-south-1,test_report,10.61,25,3,6,0,30d,30,5,False,HOT,HOT,0.000238,0.000238,False
4b04a22f-a539-4561-82bc-26951dc25ea6,env-0398,staging,True,us-east-1,build_log,7.97,14,8,4,0,30d,30,16,False,HOT,HOT,0.000179,0.000179,False
54f67d2c-2be4-4671-a291-db07806a37ac,env-0320,dev,False,eu-west-1,build_log,39.9,22,5,20,0,none,0,-1,False,HOT,HOT,0.000896,0.000896,False
6e1670d9-aae7-4392-bb51-ec9b9e4088ed,env-0259,ci-build,True,ap-southeast-1,container_image,12.14,55,1,18,0,none,0,-1,False,HOT,COOL,0.000273,0.000148,False
c9ac9233-5b40-4e17-bc7c-59b81cf17c4d,env-0251,ci-build,False,eu-west-1,config_backup,10.33,244,0,244,0,180d,180,-64,False,COOL,DELETE_ELIGIBLE,0.000126,0.000126,True
3e6efde8-1645-4090-8e27-9693fa10f0d1,env-0204,dev,False,us-east-1,ml_model_checkpoint,31.8,330,0,297,0,365d,365,35,False,HOT,ARCHIVE,0.000714,3.1e-05,False
f32b3a20-f571-431b-ab2c-3b7640078175,env-0115,ci-build,False,us-east-1,container_image,17.3,14,8,14,0,none,0,-1,False,COOL,HOT,0.000211,0.000389,False
84361cce-0502-4676-aef2-44cf9647948e,env-0176,ci-build,True,us-east-1,db_snapshot,37.48,28,1,26,0,180d,180,152,False,ARCHIVE,COOL,3.6e-05,0.000458,False
89fe2ad5-2534-4140-9480-3d3840609230,env-0293,sandbox,False,us-east-1,container_image,14.78,73,0,73,0,none,0,-1,False,HOT,COLD,0.000332,5.8e-05,False
600627e5-87a2-48de-b206-99fd42b44b63,env-0034,dev,False,ap-south-1,config_backup,45.31,196,0,196,0,180d,180,-16,False,COOL,DELETE_ELIGIBLE,0.000553,0.000553,True
633810b9-1a6c-4233-b211-ffdaea34e1c1,env-0142,dev,False,ap-southeast-1,config_backup,3.71,27,4,21,0,365d,365,338,False,COOL,COOL,4.5e-05,4.5e-05,False
4f0c218c-8e20-4779-ab0f-ad478d73b8ba,env-0039,dev,False,ap-south-1,ml_model_checkpoint,9.35,208,0,208,0,180d,180,-28,False,HOT,DELETE_ELIGIBLE,0.00021,0.00021,True
937f80c4-8519-4a08-9502-d3d3481f77b0,env-0018,staging,False,us-east-1,test_report,76.62,66,1,14,0,30d,30,-36,False,COOL,DELETE_ELIGIBLE,0.000935,0.000935,True
0a19052c-ef77-449e-9181-150f67046f82,env-0118,qa,False,ap-south-1,container_image,27.15,61,0,61,0,180d,180,119,False,COLD,COLD,0.000106,0.000106,False
1e7b6f5e-7991-47d7-8aac-95ba12933f0a,env-0133,dev,False,eu-west-1,test_report,49.88,42,2,15,0,30d,30,-12,False,HOT,DELETE_ELIGIBLE,0.00112,0.00112,True
17a508ff-c54a-4e7f-bd51-c3984705a730,env-0030,dev,False,ap-south-1,build_log,16.27,16,4,16,0,30d,30,14,False,COLD,COOL,6.4e-05,0.000199,False
13634771-3960-4889-8713-38dd3dc1fd16,env-0298,dev,False,eu-west-1,config_backup,154.76,198,0,198,0,180d,180,-18,False,HOT,DELETE_ELIGIBLE,0.003476,0.003476,True
a5201e3b-7b98-4c51-ae62-9efb45993637,env-0016,staging,True,ap-south-1,test_report,8.78,52,1,0,0,none,0,-1,False,HOT,HOT,0.000197,0.000197,False
cddef6ec-1f83-47c2-878d-cec7aafb9594,env-0214,qa,True,ap-south-1,container_image,18.93,28,4,2,0,30d,30,2,False,HOT,HOT,0.000425,0.000425,False
18c9eb96-3700-4a28-a79d-41a9c907338b,env-0292,sandbox,False,ap-southeast-1,config_backup,5.85,290,0,104,0,180d,180,-110,False,HOT,DELETE_ELIGIBLE,0.000131,0.000131,True
44fe8df3-9eec-4796-9d1c-9c1a5bbee92c,env-0236,qa,True,ap-south-1,source_artifact,10.27,4,10,4,0,30d,30,26,False,COOL,HOT,0.000125,0.000231,False
fc753526-eb35-4cb2-a4fe-9ef42f5017c2,env-0082,staging,False,us-east-1,ml_model_checkpoint,29.58,241,1,3,0,90d,90,-151,False,HOT,DELETE_ELIGIBLE,0.000664,0.000664,True
d1c0e560-51e8-41dc-b5c1-2590fdbab461,env-0265,sandbox,False,ap-south-1,ml_model_checkpoint,59.21,229,0,229,0,365d,365,136,False,HOT,ARCHIVE,0.00133,5.7e-05,False
592f4c1f-272d-4d8d-b85c-821b9579580e,env-0271,staging,False,ap-south-1,config_backup,92.5,104,0,104,0,7y_compliance,2555,2451,False,ARCHIVE,COLD,8.9e-05,0.000361,True
00a9f99e-6c51-4101-8ef7-5d4391c042e3,env-0144,staging,False,eu-west-1,build_log,40.15,113,1,15,0,30d,30,-83,False,HOT,DELETE_ELIGIBLE,0.000902,0.000902,True
6285190e-61d8-4cb8-875c-075dd1fdbd2f,env-0197,dev,False,us-east-1,db_snapshot,32.62,152,0,60,0,365d,365,213,False,HOT,COLD,0.000733,0.000127,False
2e040d08-541f-44c9-98d9-794a5e14e239,env-0219,dev,False,eu-west-1,config_backup,6.11,240,0,240,0,365d,365,125,False,COOL,ARCHIVE,7.5e-05,6e-06,False
16f488d3-836f-45f1-8263-37f6fcded9f2,env-0381,dev,False,us-east-1,config_backup,17.79,362,0,156,1,365d,365,3,False,COLD,COLD,6.9e-05,6.9e-05,False
3fc214f0-230e-4265-b29a-c69a10e54cf8,env-0354,qa,True,ap-southeast-1,build_log,6.93,6,8,6,0,90d,90,84,False,HOT,HOT,0.000156,0.000156,False
b1fd2f29-76be-429d-93d0-f708c1fd1826,env-0397,dev,False,us-east-1,db_snapshot,6.43,407,0,251,0,365d,365,-42,False,COOL,DELETE_ELIGIBLE,7.8e-05,7.8e-05,True
c69facdf-ac64-4219-bf65-178488851057,env-0209,staging,False,us-east-1,temp_cache,10.5,23,1,2,0,90d,90,67,False,COLD,HOT,4.1e-05,0.000236,False
cc4d7ddb-db5e-4fbb-9046-f2ffb0d2d6cb,env-0392,sandbox,False,ap-south-1,container_image,36.72,52,1,14,0,none,0,-1,False,HOT,COOL,0.000825,0.000448,False
81094060-6761-478f-9345-0810b1b8f44e,env-0255,sandbox,False,ap-south-1,container_image,23.76,63,4,5,0,180d,180,117,False,COOL,HOT,0.00029,0.000534,False
7dd650a2-1033-4780-a995-a46cbc890fa3,env-0103,sandbox,False,us-east-1,config_backup,18.53,88,0,37,0,365d,365,277,False,ARCHIVE,COLD,1.8e-05,7.2e-05,False
ddeee9e4-cb57-4517-9ebf-cd82562ac9e9,env-0127,dev,False,us-east-1,temp_cache,18.35,119,0,119,1,30d,30,-89,False,COLD,DELETE_ELIGIBLE,7.2e-05,7.2e-05,True
e9806849-05a0-415d-8f42-50d081305595,env-0280,staging,True,ap-southeast-1,test_report,4.31,49,1,15,0,none,0,-1,False,HOT,COOL,9.7e-05,5.3e-05,False
55f4ae3c-422c-4c20-bb92-3d6803ecc2b1,env-0284,dev,True,ap-southeast-1,temp_cache,25.74,25,7,11,0,none,0,-1,True,HOT,HOT,0.000578,0.000578,True
28a9008a-9b1f-4824-8ab7-fb7f01db137d,env-0100,staging,True,ap-southeast-1,source_artifact,54.93,3,15,3,0,180d,180,177,False,HOT,HOT,0.001234,0.001234,False
0939074a-b848-407d-b030-a2a684b47ae8,env-0330,staging,False,us-east-1,ml_model_checkpoint,22.17,237,0,237,0,365d,365,128,False,HOT,ARCHIVE,0.000498,2.1e-05,False
cb766bf5-1b1b-4648-b77b-e54b110bfc67,env-0066,dev,False,eu-west-1,test_report,32.94,78,0,78,0,none,0,-1,False,HOT,COLD,0.00074,0.000129,False
4e78d912-b057-4641-b79a-4f9302c9e86a,env-0203,staging,True,us-east-1,source_artifact,17.21,53,3,18,0,30d,30,-23,False,COLD,DELETE_ELIGIBLE,6.7e-05,6.7e-05,True
2b37f588-272a-4109-8665-c446f3faff4a,env-0312,sandbox,False,ap-south-1,test_report,55.05,89,0,89,0,none,0,-1,False,HOT,COLD,0.001236,0.000215,False
11d36df5-dd72-443b-8bf8-454698970880,env-0045,dev,False,ap-south-1,db_snapshot,6.36,191,0,191,2,365d,365,174,False,HOT,COLD,0.000143,2.5e-05,False
9d5b7827-e601-4fba-a3dc-b8d9ab00d217,env-0189,dev,False,ap-southeast-1,source_artifact,72.81,29,2,13,0,30d,30,1,False,ARCHIVE,COOL,7e-05,0.000889,False
19e0e9e6-51c9-4cda-b4ed-de29c8814086,env-0299,dev,True,eu-west-1,temp_cache,227.42,13,7,5,0,none,0,-1,False,COOL,HOT,0.002776,0.005108,False
5a840b54-7a0c-4e9e-88d6-ae629de8725d,env-0007,dev,True,ap-south-1,container_image,29.7,38,1,19,0,30d,30,-8,False,HOT,DELETE_ELIGIBLE,0.000667,0.000667,True
acd3d820-1df3-4e45-b65a-2637949d1d8e,env-0079,sandbox,True,eu-west-1,container_image,36.94,16,4,2,0,30d,30,14,False,ARCHIVE,HOT,3.6e-05,0.00083,False
8d65d167-6c55-40ea-9681-d7d0919fa3a5,env-0257,dev,True,ap-southeast-1,source_artifact,97.46,12,9,0,1,none,0,-1,False,COOL,HOT,0.00119,0.002189,False
29aa6864-88c8-48da-92c6-649a321cd4b9,env-0329,dev,False,ap-southeast-1,db_snapshot,17.64,498,0,353,0,180d,180,-318,False,COLD,DELETE_ELIGIBLE,6.9e-05,6.9e-05,True
488c15da-d781-440a-89f5-a5fad27322eb,env-0333,staging,True,ap-southeast-1,build_log,75.87,56,0,56,0,30d,30,-26,False,COOL,DELETE_ELIGIBLE,0.000926,0.000926,True
4bfc14df-5c73-4271-b03d-4beece681b22,env-0117,staging,False,eu-west-1,config_backup,24.23,142,0,141,1,180d,180,38,False,HOT,COLD,0.000544,9.5e-05,False
7ecb584e-740d-42c0-8694-84d3c2638461,env-0094,qa,True,eu-west-1,container_image,32.65,19,6,8,0,90d,90,71,False,HOT,HOT,0.000733,0.000733,False
ab18bda3-cff9-4cc9-bf0e-0433e50ef919,env-0217,dev,True,us-east-1,source_artifact,26.16,12,7,12,0,180d,180,168,False,HOT,HOT,0.000588,0.000588,False
7d62280d-aac7-48bb-a9a8-efabfbe7719e,env-0341,ci-build,True,eu-west-1,test_report,8.75,7,4,7,0,90d,90,83,False,ARCHIVE,HOT,8e-06,0.000197,False
8d3a0bb1-a897-4e9f-907f-98cc530a2b1e,env-0085,qa,False,ap-southeast-1,ml_model_checkpoint,30.02,77,0,77,0,90d,90,13,False,HOT,COLD,0.000674,0.000117,False
6ec9e4f1-7060-4327-9018-6649eae77b4b,env-0343,sandbox,False,ap-south-1,config_backup,8.7,139,0,139,0,7y_compliance,2555,2416,False,COOL,COLD,0.000106,3.4e-05,True
c2d9cceb-c6c6-410c-86d3-9024321ce8e9,env-0135,qa,True,ap-south-1,temp_cache,25.07,48,1,29,0,none,0,-1,False,COOL,COOL,0.000306,0.000306,False
